timestamp,symbol,expiry_date,option_type,strike_price,open_interest,change_in_open_interest,p_change_in_open_interest,total_traded_volume,implied_volatility,last_price,change,p_change,total_buy_quantity,total_sell_quantity,bid_qty,bid_price,ask_qty,ask_price,underlying_value
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,PE,15850.0,64.0,16.0,33.333333333333336,425.0,37.75,1.6,-0.3999999999999999,-19.999999999999996,42850.0,13800.0,50.0,1.6,650.0,1.65,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,CE,15900.0,14.0,-8.0,-36.36363636363637,9.0,73.88,2023.75,-262.25,-11.472003499562556,8950.0,9100.0,100.0,2004.1,50.0,2032.55,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,PE,15900.0,478.0,72.0,17.733990147783253,1144.0,37.0,1.65,0.0,0.0,103650.0,14250.0,3200.0,1.65,200.0,1.7,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,CE,15950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9600.0,9600.0,1500.0,1818.4,4250.0,2098.45,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,PE,15950.0,161.0,27.0,20.149253731343283,797.0,36.49,1.75,-0.4500000000000002,-20.45454545454546,42900.0,10050.0,200.0,1.75,150.0,1.8,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,CE,16000.0,10804.0,-247.0,-2.235091846891684,632.0,56.81,1922.0,-250.1500000000001,-11.516239670372675,11400.0,10800.0,100.0,1921.55,100.0,1923.55,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,PE,16000.0,60777.0,5230.0,9.415449979296811,54328.0,35.72,1.85,-0.09999999999999987,-5.1282051282051215,2160700.0,101800.0,11350.0,1.85,18850.0,1.9,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,CE,16050.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9600.0,9600.0,1500.0,1724.85,1500.0,1928.95,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,PE,16050.0,192.0,81.0,72.97297297297297,713.0,34.83,1.85,-1.15,-38.33333333333333,70400.0,12300.0,200.0,1.8,150.0,1.9,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,CE,16100.0,67.0,-1.0,-1.4705882352941178,2.0,42.56,1800.0,-264.4000000000001,-12.807595427242784,9150.0,8900.0,200.0,1788.95,50.0,1833.7,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,PE,16100.0,617.0,223.0,56.598984771573605,2661.0,34.06,1.9,-0.1499999999999999,-7.317073170731704,115450.0,21050.0,1550.0,1.85,100.0,1.9,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,CE,16150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9600.0,8100.0,1500.0,1558.75,1000.0,1821.5,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,PE,16150.0,129.0,51.0,65.38461538461539,822.0,33.38,1.95,-0.19999999999999996,-9.302325581395348,95600.0,10450.0,50.0,1.9,200.0,2.0,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,CE,16200.0,677.0,-277.0,-29.035639412997902,678.0,50.92,1722.85,-242.85000000000014,-12.354377575418432,7750.0,9900.0,50.0,1719.1,50.0,1722.8,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,PE,16200.0,1895.0,510.0,36.82310469314079,5532.0,32.49,2.0,-0.10000000000000009,-4.761904761904765,145050.0,21500.0,2250.0,2.0,1900.0,2.05,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,CE,16250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9900.0,8400.0,1500.0,1540.9,300.0,1705.2,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,PE,16250.0,357.0,203.0,131.8181818181818,1721.0,31.69,2.1,0.0,0.0,122150.0,11700.0,50.0,2.05,200.0,2.1,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,CE,16300.0,81.0,2.0,2.5316455696202533,4.0,51.14,1630.0,-236.5999999999999,-12.675452694739093,10850.0,9500.0,100.0,1586.15,50.0,1625.05,17874.85
