timestamp,symbol,expiry_date,option_type,strike_price,open_interest,change_in_open_interest,p_change_in_open_interest,total_traded_volume,implied_volatility,last_price,change,p_change,total_buy_quantity,total_sell_quantity,bid_qty,bid_price,ask_qty,ask_price,underlying_value
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,36300,0,0,0.0,0,0.0,0.0,0.0,0.0,3900,2250,750,5036.35,500,6216.0,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,36300,9,0,0.0,0,0.0,0.0,0.0,0.0,16975,0,750,3.05,0,0.0,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,36400,0,0,0.0,0,0.0,0.0,0.0,0.0,3250,2250,750,5082.15,500,6953.6,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,36400,24,0,0.0,0,0.0,0.0,0.0,0.0,24000,0,750,3.05,0,0.0,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,36500,450,-15,-3.225806451612903,16,0.0,5360.4,-870.6500000000005,-13.972765424767905,4600,4925,200,5159.15,175,5340.95,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,36500,5427,2236,70.07207771858351,36944,41.99,4.25,-1.0999999999999996,-20.560747663551396,102550,17025,3425,4.25,350,4.3,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,36600,0,0,0.0,0,0.0,0.0,0.0,0.0,3900,2250,750,4891.95,500,6736.25,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,36600,57,0,0.0,0,0.0,0.0,0.0,0.0,23750,0,750,3.05,0,0.0,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,36700,0,0,0.0,0,0.0,0.0,0.0,0.0,3275,2250,750,4795.35,500,5595.25,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,36700,1,0,0.0,0,0.0,0.0,0.0,0.0,19675,0,750,3.05,0,0.0,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,36800,0,0,0.0,0,0.0,0.0,0.0,0.0,3900,2250,750,4700.35,875,5502.35,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,36800,17,0,0.0,0,0.0,0.0,0.0,0.0,35575,0,1575,3.05,0,0.0,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,36900,0,0,0.0,0,0.0,0.0,0.0,0.0,3900,2250,750,4597.9,500,6285.7,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,36900,10,0,0.0,0,0.0,0.0,0.0,0.0,45750,0,3025,3.05,0,0.0,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,37000,859,-42,-4.661487236403995,87,0.0,4732.4,-917.6000000000004,-16.24070796460178,4600,3450,125,4700.6,25,4766.5,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,37000,8071,3367,71.57738095238095,89393,38.72,4.8,-1.4000000000000004,-22.580645161290327,99425,24900,1650,4.8,100,4.9,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,37100,0,0,0.0,0,0.0,0.0,0.0,0.0,3900,2250,750,4419.7,500,6026.55,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,37100,26,9,52.94117647058823,12,35.98,3.05,-3.9000000000000004,-56.11510791366907,72525,0,3000,3.05,0,0.0,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,37200,0,0,0.0,0,0.0,0.0,0.0,0.0,3900,2250,750,4327.45,500,5224.4,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,37200,28,0,0.0,0,0.0,0.0,0.0,0.0,94650,0,1425,3.05,0,0.0,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,37300,0,0,0.0,0,0.0,0.0,0.0,0.0,3900,2250,750,3880.0,500,4972.6,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,37300,80,0,0.0,0,0.0,0.0,0.0,0.0,112450,0,4200,4.3,0,0.0,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,37400,2,0,0.0,0,0.0,0.0,0.0,0.0,3900,2250,750,3725.15,875,5630.95,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,37400,10,0,0.0,6,0.0,4.0,-2.7,-40.298507462686565,72000,0,1775,4.45,0,0.0,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,37500,214,-1,-0.46511627906976744,27,44.01,4260.0,-787.5,-15.601783060921248,4600,5125,225,4187.95,225,4286.55,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,37500,14530,11047,317.1691070915877,106609,0.0,4.9,-1.6999999999999993,-25.757575757575747,60150,23650,1375,4.9,900,5.05,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,37600,1,0,0.0,0,0.0,0.0,0.0,0.0,3900,2250,750,3834.0,875,4694.55,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,37600,121,78,181.3953488372093,366,0.0,5.25,-0.34999999999999964,-6.249999999999994,127100,0,275,5.0,0,0.0,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,37700,2,0,0.0,0,0.0,0.0,0.0,0.0,2275,3000,500,3791.4,750,4311.65,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,37700,875,866,9622.222222222223,5530,33.75,5.45,0.0,0.0,84575,75,225,5.45,25,8.0,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,37800,1,0,0.0,0,0.0,0.0,0.0,0.0,4175,4175,125,3850.35,125,4040.95,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,37800,934,894,2235.0,9124,32.97,4.25,-3.3,-43.70860927152318,82475,625,225,4.25,325,6.55,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,37900,0,0,0.0,0,0.0,0.0,0.0,0.0,3400,3150,750,3322.7,500,4154.9,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,37900,841,756,889.4117647058823,16298,32.31,4.3,-2.9000000000000004,-40.27777777777778,700,4475,700,4.3,100,7.95,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,38000,1989,-29,-1.4370664023785926,336,0.0,3729.3,-729.5,-16.360904279178254,4550,3650,325,3699.5,75,3757.55,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,38000,27819,17269,163.6872037914692,213856,31.72,5.85,-1.4000000000000004,-19.310344827586214,30350,27450,1025,5.85,100,6.1,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,38100,2,0,0.0,0,0.0,0.0,0.0,0.0,3675,4175,125,3539.45,125,3742.95,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,38100,1055,496,88.72987477638641,20230,31.14,5.5,-1.9500000000000002,-26.174496644295303,2150,3625,900,5.1,25,7.0,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,38200,0,0,0.0,0,0.0,0.0,0.0,0.0,3575,4050,900,3439.55,900,3644.0,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,38200,2194,1819,485.06666666666666,28022,30.65,4.5,-3.4000000000000004,-43.037974683544306,2625,3950,825,4.5,325,6.8,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,38300,0,0,0.0,0,0.0,0.0,0.0,0.0,4225,4225,125,3356.35,125,3512.95,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,38300,1306,917,235.73264781491002,15600,30.07,6.7,-1.3999999999999995,-17.283950617283946,20850,1425,200,6.15,100,13.9,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,38400,0,0,0.0,0,0.0,0.0,0.0,0.0,4350,4350,250,3284.2,250,3413.45,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,38400,2149,1717,397.4537037037037,21121,29.33,6.0,-2.4499999999999993,-28.99408284023668,69550,2000,900,5.05,100,10.7,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,38500,352,-5,-1.4005602240896358,19,40.93,3293.05,-642.0499999999997,-16.31597672231963,4825,5075,175,3208.05,200,3292.05,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,38500,21023,10655,102.76813271604938,175500,28.67,6.6,-1.8499999999999996,-21.893491124260354,120850,8425,200,7.1,475,7.6,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,38600,3,0,0.0,0,0.0,0.0,0.0,0.0,4175,4675,250,3036.1,250,3207.7,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,38600,2079,1575,312.5,30890,0.0,8.5,-0.40000000000000036,-4.494382022471914,104925,3625,175,8.0,100,12.9,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,38700,32,0,0.0,0,0.0,0.0,0.0,0.0,4175,3700,125,2965.95,175,3105.25,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,38700,2915,1780,156.8281938325991,29454,0.0,8.6,-0.45000000000000107,-4.9723756906077465,80775,4825,25,8.0,100,11.95,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,38800,13,0,0.0,0,0.0,0.0,0.0,0.0,4150,4650,250,2902.25,250,3023.0,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,38800,4076,3348,459.8901098901099,34638,0.0,9.0,-0.5500000000000007,-5.759162303664929,97400,3375,25,9.0,25,10.4,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,38900,0,0,0.0,0,0.0,0.0,0.0,0.0,3875,4300,125,2778.25,125,2940.65,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,38900,2528,2230,748.3221476510067,29964,26.84,10.0,-0.05000000000000071,-0.4975124378109523,111625,2700,25,9.5,25,12.5,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,39000,1111,-57,-4.88013698630137,249,0.0,2754.15,-728.25,-20.912301860785664,5375,4900,175,2722.75,175,2774.65,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,39000,27792,8273,42.38434346021825,309299,26.35,11.3,1.0500000000000007,10.243902439024396,164875,19175,25,10.8,450,11.3,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,39100,12,0,0.0,0,0.0,0.0,0.0,0.0,4475,4500,125,2574.6,25,2710.3,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,39100,2356,1343,132.57650542941758,58482,25.97,12.05,1.200000000000001,11.059907834101393,114050,6025,975,12.0,25,13.0,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,39200,6,2,50.0,7,0.0,2515.45,-1934.5500000000002,-43.47303370786517,4700,5000,125,2468.55,175,2616.05,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,39200,5161,4393,572.0052083333334,64883,25.49,13.75,2.0500000000000007,17.52136752136753,130250,5650,25,12.0,25,14.35,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,39300,2,0,0.0,0,0.0,0.0,0.0,0.0,4100,4525,125,2410.55,125,2539.45,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,39300,2613,1285,96.76204819277109,51364,24.96,15.15,3.0999999999999996,25.72614107883817,99300,6475,25,14.25,150,15.3,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,39400,15,0,0.0,0,0.0,0.0,0.0,0.0,4000,4650,50,2323.35,250,2441.1,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,39400,2748,1939,239.6786155747837,52802,24.44,16.65,3.8999999999999986,30.588235294117638,83075,3350,50,16.0,75,19.8,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,39500,395,5,1.2820512820512822,74,22.8,2252.1,-697.9000000000001,-23.65762711864407,5825,5275,225,2211.35,75,2282.05,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,39500,30391,15389,102.57965604586055,353898,23.99,18.0,4.6,34.32835820895522,96525,10350,25,18.0,75,18.9,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,39600,12,0,0.0,4,35.72,2254.1,-923.5500000000002,-29.063930892326095,4725,4825,450,2089.9,450,2225.45,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,39600,5286,3697,232.66205160478287,75376,23.5,20.5,5.800000000000001,39.45578231292517,94825,4825,25,19.5,50,20.5,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,39700,11,-8,-42.10526315789474,24,39.12,2208.75,-768.3000000000002,-25.80742681513579,5375,5050,100,2041.65,50,2117.4,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,39700,4906,3683,301.14472608340145,79847,22.91,20.05,4.300000000000001,27.301587301587304,65150,3575,175,20.05,675,24.8,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,39800,23,0,0.0,25,16.15,1942.2,-658.8,-25.32871972318339,5625,5300,50,1955.7,450,2013.6,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,39800,9833,7100,259.7877789974387,116968,0.0,27.0,10.899999999999999,67.70186335403724,61600,7400,25,23.05,400,27.0,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,39900,21,9,75.0,22,0.0,1782.25,-1182.8000000000002,-39.89140149407262,5300,4900,100,1825.5,750,1956.75,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,39900,7822,6449,469.70138383102693,97289,0.0,32.4,14.849999999999998,84.6153846153846,52650,5675,25,25.25,25,32.3,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,40000,14131,-7691,-35.244248923105125,19863,22.05,1777.35,-708.0,-28.48693342989921,205425,6150,100,1772.45,25,1776.8,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,40000,60166,19482,47.886146888211584,583079,0.0,30.5,11.649999999999999,61.80371352785144,100900,63700,50,29.0,100,30.5,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,40100,48,4,9.090909090909092,60,0.0,1661.65,-761.1500000000001,-31.416130097407958,7000,6150,75,1657.55,75,1712.55,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,40100,6776,5180,324.56140350877195,111515,20.97,31.5,11.0,53.65853658536586,61825,5275,850,31.5,250,34.0,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,40200,74,10,15.625,157,0.0,1564.6,-632.6500000000001,-28.79280919330982,119550,7100,25,1575.25,250,1603.15,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,40200,7988,4744,146.23921085080147,130330,20.43,35.0,13.850000000000001,65.48463356973996,63500,7100,200,35.0,25,37.45,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,40300,120,4,3.4482758620689653,137,18.25,1467.85,-746.1500000000001,-33.701445347786816,118125,6450,50,1472.7,125,1521.5,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,40300,6039,3764,165.45054945054946,131517,19.99,40.0,16.65,71.30620985010707,59050,6325,100,40.0,25,41.95,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,40400,61,20,48.78048780487805,71,19.51,1386.1,-658.1000000000001,-32.19352313863615,272650,5400,25,1382.6,325,1411.25,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,40400,5923,4046,215.55673947789026,128812,19.58,45.65,20.299999999999997,80.07889546351083,62750,6475,75,45.65,50,47.9,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,40500,961,281,41.3235294117647,2531,18.9,1300.0,-696.5999999999999,-34.88931183011118,59300,6875,50,1295.55,75,1313.4,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,40500,29145,7928,37.36626290238959,511587,19.16,54.95,27.200000000000003,98.01801801801803,147300,18050,825,52.95,25,54.45,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,40600,262,94,55.95238095238095,171,19.27,1201.75,-631.05,-34.43092536010476,116475,6900,25,1197.0,75,1230.4,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,40600,8514,5816,215.5670867309118,195043,18.72,63.05,32.65,107.4013157894737,53900,5700,25,58.05,175,63.05,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,40700,237,192,426.6666666666667,610,17.62,1119.45,-710.5,-38.826197437088446,186950,6550,25,1111.2,75,1124.05,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,40700,11044,7295,194.5852227260603,210815,18.37,72.0,37.4,108.09248554913293,44050,13775,25,67.7,550,72.0,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,40800,246,159,182.75862068965517,713,18.36,1022.9,-705.15,-40.806110934290096,171050,6575,100,1022.9,50,1042.4,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,40800,11066,5813,110.66057490957549,350371,18.0,81.95,44.0,115.94202898550722,41300,6925,25,78.7,275,82.0,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,40900,465,421,956.8181818181819,958,18.72,938.25,-743.2,-44.1999464747688,9100,4875,50,934.2,25,949.95,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,40900,7936,4030,103.17460317460318,347458,17.65,93.4,50.900000000000006,119.76470588235296,53525,10600,25,92.8,100,94.9,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,41000,5953,3038,104.21955403087479,34139,17.53,859.0,-658.5999999999999,-43.397469688982596,50500,11425,50,855.0,175,859.0,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,41000,52308,9895,23.33011105085705,1440773,0.0,111.0,62.85,130.52959501557632,118925,81450,25,109.2,25,111.2,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,41100,755,651,625.9615384615385,3074,16.93,769.4,-661.9,-46.24467267519039,9775,4400,75,769.25,50,788.65,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,41100,12816,6756,111.48514851485149,485725,0.0,122.05,67.9,125.39242843951988,38375,15200,175,122.05,75,128.0,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,CE,41200,1031,891,636.4285714285714,7582,0.0,690.9,-616.1,-47.13848508033665,8450,5675,50,690.0,25,708.05,41663.45
2022-12-23 10:06:30.513851,BANKNIFTY,29-Dec-2022,PE,41200,15152,9957,191.66506256015398,570285,0.0,141.0,79.2,128.15533980582526,41050,16425,50,141.0,250,148.75,41663.45
